景点,comments
东关街,2022年去比2021年上半年人多多了，不过还是没有往日节日里那么多人。各种吃的喝的也算应有尽有了，本地菜也是有不少，价格也都很合理。
东关街,东关街上走一走，体会扬州特有的风情
东关街,扬州东关街历史街区。非常热闹。也是扬州当地著名景点之一打卡之处拍照之处。必到之处。吃喝玩乐商铺在街区二边很方便。也是扬州的市中心地区
东关街,白天的东关街熙熙攘攘，入夜之后更是呈现出另一番风味。
东关街,好啊。扬州东关街历史街区。历史悠久古色古香的地方。也是扬州当地著名景点之一旅游打卡拍照购物消费一条街之处。很有特色。非常好
东关街,扬州著名的东关古街 以前是古代的渡口 还有宋代留存的城墙遗址呢 而且这里一长条街 再加上周围江南特有的园林景色真的很漂亮 游人如织
东关街,扬州城里最具有代表性的一条历史老街。它东至古运河边，西至国庆路，全长1122米。东关街以前不仅是扬州水陆交通要道，而且是商业、手工业和宗教文化中心。  东关街是扬州城发展演变的历史见证，也是扬州运河文化与盐商文化的发祥地。距今已有1200年历史。今日东关街仍是扬州商业重地。
东关街,扬州的东关街位于城市中心，它的一头链接着古运河码头。 东关街上的很多历史老宅，都是清末的盐商宅邸，也有很多老字号的食店和手工艺品店很值得一逛。
东关街,东关街：东关街是扬州城里最具有代表性的一条历史老街，街道经过千年的积淀，拥有比较完整的明清建筑群及“鱼骨状”街巷体系，也是中国大运河沿线城市中保存最为完好的商业古街。街道里除有老字号店铺外，还集中了众多古迹文物，其中有个园、逸圃、壶园等等。在东关街除了逛历史古迹外，还汇集了很多特色小吃美食。
东关街,热闹的东关街，熙熙攘攘的游客络绎不绝
东关街,【扬州东关街，很有点像大理古城】 扬州东关街，扩建后，很有点像大理古城。各色小店，也都是面对游客的。著名园林，个园，也在里面，只是要单独收费。 往年都是人山人海，这两年清净很多。
东关街,毎次去东关街也不全是美食，过去还是扬州手工业的集中地，前店后坊的连家店遍及全街，还有当铺、粉店，扬州炒饭
东关街,好好好好，值得一去，介绍的不错，景色很美，环境很好！好好好好，值得一去，介绍的不错，景色很美，环境很好！
东关街,今年放暑假可以带孩子去东关街历史街区，可以讲述历史故事，又是可以长知识，性价比特别高
东关街,扬州著名打卡地！晚上非常漂亮哦，商品玲琅满目，各种小吃品种好吃！非常棒哦满意开心快乐每一天嗯嗯好的赞！
东关街,扬州东关街历史街区复原了古运河边扬州城的文化生活。白天看古建筑古民居，品尝扬州美食，晚上还可以看灯。
东关街,东关街 东关街是扬州很有名的一条商业古街，和苏州观前街差不多，卖各种各样的小玩意，小吃的也很多，推荐大家吃一下桂花糕、黄桥烧饼和汤圆??夜晚的东关街很有味道，街道的灯笼亮了，灯光的映衬下散发着独特的魅力，熙熙攘攘的人群，十分惬意，东关街还有很多小吃景点，个园也在其中。旁边就是古运河，吃饱喝足再散散步。
东关街,大年初一来的这里，据了解这天的游客达到4.5万人，达到往年春节70%的水平。根据东关街的大数据平台的测算，游客九成是扬州本地居民和来自省内周边城市 在这里吃吃，喝喝，看看，照照。必打卡景点，热闹，好看，好吃。
东关街,扬州最有特色的历史文化街区，东关古渡与城门对面！走进街区，可以一路吃各种美食！
东关街,位于扬州市中心的东关街，古色古香的建筑所组成的街区充满了历史的韵味，各种地方小吃众多，性价比超高
东关街,扬州有名的是扬州炒饭、数不尽的美食，淮扬菜，早茶等等。还有扬州三把刀，各种民俗。名胜古迹繁多，其中东关街不可不去，不仅是人文古迹，而且也是游览胜地，街道两侧吃喝玩乐应有尽有。
东关街,扬州的东关街历史街区是扬州最繁华的街道。有很多小吃街道的尽头是个博物馆，有历史的味道街道很干净，预示着扬州的人文宣传做得很好烟花三月下扬州扬州很值得去东关街也是比打卡的点
东关街,扬州的东关街的，味道好，食材新鲜，分量足，价格实惠，下次还会再来，祝生意兴隆！财源广进！
东关街,年前去扬州旅游，第一个景点就是去的东关小吃街，在皮包水吃的是扬州炒饭，干丝。味道不错哦
东关街,今年放暑假可以带孩子去东关街历史街区，可以讲述历史故事，又是可以长知识，性价比特别高
东关街,东关街扬州市中心著名的历史古街，古色古香的建筑，各式各样的地方小吃，是休闲的好去处
东关街,扬州知名的老城街巷，保留了一些特色景点，但大部分是新改造的，也只能看看吧。 六十多年前看到的很多东西被改造掉了，缺少原汁原味的老街坊，现在都成了商业化的小市场了……
东关街,免费的老姐，其实也像是没有水的古镇，和江南水乡比起来真的就是少了一条穿过的水道，里面各种各样的店铺卖的是古镇都有的东西，但是打卡还是值得一来的
东关街,虽然位置有点难找，但胜在人少，没有嘈杂的环境，整个氛围非常nice，不错。赞赞赞
东关街,整体店里的环境很好，采光也不错，??蛮适合拍照的地铁站走几分钟就能到，离酒店特别近，而且酒店设施也很齐全，下次出差继续住这！真是没想到，这个价格和质量都有惊到我，真的很nice????第一次来，幸好有工作人员的耐心讲解，收获非常美好的回忆
东关街,扬州东关街是扬州城里最具有代表性的一条历史老街，它以前不仅是扬州水陆交通要道，而且是商业、手工业和宗教文化中心------市井繁华，商家林立，行当俱全，生意兴隆，精致典雅，粉墙黛瓦，体量协调，疏朗有致，历史悠久，人文丰厚，扬州风情，值得一游。
东关街,扬州东关街是扬州城里最具有代表性的一条历史老街。它东至古运河边，西至国庆路，全长1122米。东关街以前不仅是扬州水陆交通要道，而且是商业、手工业和宗教文化中心。 东关街以前不仅是扬州水陆交通要道 而且是商业、手工业和宗教文化中心 扬州东关街 唐代流传至今 东关古渡的“前世今生”
东关街,杨州东关街被评为“中国历史文化街区”，它东至古运河边，西至国庆路，全长1122米。在这条历史街区上可尝尝杨州特色美食，转转琳琅满目的商铺，其中不乏百年老店，如“谢馥春”、“四美酱园”等。 【景色】古色古香的明淸一条街！ 【性价比】免费游览！
东关街,"扬州东关街位于江苏省扬州市，是扬州城里最具有代表性的一条历史老街。它东至古运河边，西至国庆路，全长1122米。东关街以前不仅是扬州水陆交通要道，而且是商业、手工业和宗教文化中心。 街面上市井繁华、商家林立，行当俱全，生意兴隆。陆陈行、油米坊、鲜鱼行、八鲜行、瓜果行、竹木行近百家之多。东关街上的""老字号""商家就有开业于1817年的四美酱园、1830年的谢馥春香粉店、1862年的潘广和五金店、1901年的夏广盛豆腐店、1909年的陈同兴鞋子店、1912年的乾大昌纸店、1923年的震泰昌香粉店、1936年的张洪兴当铺、1938年的庆丰茶食店、1940年的四流春茶社1941年的协丰南货店、1945年的凌大兴茶食店、1946年的富记当铺，此外还有周广兴帽子店、恒茂油麻店、顺泰南货店、恒泰祥颜色店，朱德记面粉店等。东关街是扬州手工业的集中地，前店后坊的连家店遍及全街，如樊顺兴伞店、曹顺兴箩匾老铺、孙铸臣漆器作坊、源泰祥糖坊、孙记玉器作坊、董厚和袜厂等。和东关街紧紧相连的是东圈门的古街区。两条街现已结合起来共同规划、整治、开发，这里除有老字号店铺外，还集中了众多古迹文物:有逸圃、汪氏小苑，全国重点文物保护单位个园，还有扬州较早创办的广陵书院、安定书院、仪董学堂，和明代的武当行宫、明代的准提寺等。"
东关街,东关街历史街区与其他城市的古城一样，各种小吃和风味独特的当地小吃，价格有点贵。
东关街,没事带着孩子一起来东关街逛逛，人还是一如既往的多呀，不过嘛，玩的还是挺开心的
东关街,东关街还是挺不错的啊，一条古朴的小街，带着孩子一起来这里逛逛，可棒了
东关街,【性价比】很不错很不错的一条老街，以后还会过来好好玩。 【性价比】
东关街,东关街整个街道很有特色，很多吃的味道都可以，来这里逛逛真心不错
东关街,东关街还是挺不错的啊，晚上来逛逛的话夜景还真的是挺美的呢！不错
东关街,是一条非常有名的步行街在扬州，周围有非常多的景区。路边有很多的旅游小吃，晚上看夜景的人非常多。有的地方还有一些传统的表演。
东关街,东关街很不错的啊，特别来这里逛逛呢！夜景很美呀！一起来看看呢
