景点,comments
茱萸湾,经济实惠好去处，可以看动物，可以烧烤，太好了！！
茱萸湾,坐在船上去看须臾还是挺不错哈哈哈哈哈哈哈哈哈哈
茱萸湾,非常有意义，非常有价值，交通方便，出行便利。
茱萸湾,每到周末，亲子必去的游玩景点！！！！！！
茱萸湾,上个星期去的，我是猫粉，为了瑛美去的，下个月她就要回四川了，瑛美能来扬州真的是缘分，七年了她要回家了，希望瑛美回去以后也要好好吃饭，这个娃挑食，爱吃苹果和笋笋，养胖一点，在熊猫里真的是蛮瘦的了，比妈妈英英瘦了得有60多斤，瑛美的饲养员们都挺好，小美，有空还会再去看你的~
茱萸湾,风景优美，我和家人都很喜欢，去过好几次
茱萸湾,好看的地方，很美，可以去看看，坐个船
茱萸湾,里面有好多小动物，假期的时候人挺多的
茱萸湾,动物园特别适合带小朋友去，门票也不贵
茱萸湾,有个动物园，周末带孩子去还是不错的
茱萸湾,非常不错的旅游景点，值得大家去看看
茱萸湾,非常多的茱萸，风景还不错哈哈哈哈哈
茱萸湾,需要持有72内核酸 没有核酸进不了
茱萸湾,不错，孩子挺喜欢的，有时间会再去
茱萸湾,这次比以前多了，好几个动物馆，尤其是可以近距离接触的孔雀馆，真的还不错，45块钱的门票超值，但是消费有点高了，高出瘦西湖了性价比高，景色不错，总体超赞，
茱萸湾,茱萸湾风景真棒，大家一起来游玩
茱萸湾,茱萸湾风景区是扬州新开发的公园
茱萸湾,动物比较多，有些动物可以近距离接触，比较有意思。动物园环境优美，娱乐设施也比较齐全。建议爬行馆门票适当便宜点。
茱萸湾,看看动物 搭帐篷野营吃吃喝喝挺好
茱萸湾,孩子喜欢，放假经常会过去走一走
茱萸湾,我茱萸很多挺美的可以去看一下哦
茱萸湾,风景秀丽如画 天然大自然的氧吧
茱萸湾,天然的大氧吧 环境优美 空气清新
茱萸湾,动物很多 风景漂亮 门票便宜 不错
茱萸湾,非常好玩！价格也很便宜！
茱萸湾,很好玩！！大熊猫很可爱
茱萸湾,扬州茱萸湾风景区实际是以动物园为主，走到头的茱萸湾风景并不是很吸引人，但很接地气。门票45一个人，现场可以扫码购票，线上购票会便宜一点。
茱萸湾,茱萸湾现在真的很不错哦，还有2只熊猫，40几的门票，带上小孩，带上帐篷，可以在里面玩一天呢！看看动物，累了就搭帐篷休息一下，非常好！
茱萸湾,带小朋友去动物园玩，人还算好，不是很多，小动物很多，进门就看到好漂亮的火烈鸟，小朋友一路很兴奋哈，非常适合一家人出游，节奏缓慢
茱萸湾,真心不错，带娃逛逛，增加他们的知识量，也很有兴趣。老虎，狮子，熊猫，袋鼠，都不错，还有意外的在树林里发现了梅花鹿和孔雀，真的好棒。值得推荐。红山动物园相比较而言太累人了，跑一座山头才看一个动物。所以，茱萸湾很有优势！
茱萸湾,有些动物像熊猫，小熊猫，涨知识了，原来小熊猫≠熊猫的小时候，第一次不是在电视上看到这么多的动物，射箭很有趣，绿色的植物也很多，感觉这个季节来的正好
茱萸湾,就是动物园 适合亲子周边游
茱萸湾,孩子喜欢 收费有点一言难尽
茱萸湾,扬州茱萸湾风景区也是扬州动物园，值得带小孩去逛逛。还挺有意思的。
茱萸湾,景色宜人，动物很多，可惜太热，老虎狮子都在休息，可以带小孩子去玩
茱萸湾,优雅的天鹅，可爱的浣熊，淘气的狐猴，美丽的孔雀……还有历史悠久的大运河，不枉此行
茱萸湾,每年都要去一次。更多的是纪念。蛮好的一个亲子互动的地方！
茱萸湾,人山人海，人多
茱萸湾,整体还可以
茱萸湾,性价比高，园区很大，动物也很多，很满意的一次体验
茱萸湾,这里风景优美，景色怡人，里面还有各种动物，适合全家人周末去亲近大自然，特别是有小盆友的家庭。公园面积挺大的，在里面可以待一整天。
茱萸湾,性价比很高，里面有很多小动物可以喂，孩子很喜欢
茱萸湾,不错，去的时候有凉风，树也多，没有那么晒。
茱萸湾,值得一去的动物园，景区挺大，动物种类也丰富
茱萸湾,????????????????????
茱萸湾,有趣好玩，性价比高，总体超赞，景色不错，
茱萸湾,茱萸湾风景区位于扬州东首湾头镇，面积约50公顷，北接邵伯湖，西濒京杭大运河，东连仙女镇。 在茱萸湾风景区内，有一片芍药园，正是芍药花盛开的时候，姹紫嫣红，春色满园，招蜂惹蝶，引人入胜。一群六十多岁的发小们又集中来到这里，踏春赏花，其乐融融。
茱萸湾,在春天是一个非常值得去的地方。有花有水有鸭子，还有狮子老虎和孔雀。春天一到，百花齐放，梨花桃花和柳树组合了一幅美丽的风景！当然还有美妙的烧烤区，是年轻人向往的地方，有集体烧烤，也有＂包厢＂式烧烤。环境真心好，空气干净，是郊游和团建的好地方。
茱萸湾,茱萸湾风景区位于扬州东首历史文化遗存丰富的湾头镇，湾头是一座有着2500多年历史的运河古镇，位于扬州东郊京杭运河与芒道河之间，北接棠湖（今邵伯湖），西濒京杭大运河，东连仙女镇（江都市政府所在地）。这里原来叫茱萸湾，汉代就已形成。《重修扬州府志》载：“汉吴王刘濞开此通海陵仓（是以此为起点开挖邗沟通往泰州）”，因此地北有茱萸村，并遍植茱萸树，故以茱萸立名，且此处又有弯道，故“茱萸湾”始得名。
茱萸湾,只要是价格真便宜 而且适合小朋友过去玩
茱萸湾,经常来，设施很好，还有有热水可以接
茱萸湾,????????????????
茱萸湾,周末打卡不要太好啊！！！！！！！
茱萸湾,点个赞再说吧，还是不错的地方的
茱萸湾,风景很好，植被茂盛，动物可爱
茱萸湾,非常棒 孩子们喜欢去的地方
茱萸湾,很高兴很好玩，小天鹅不错
茱萸湾,人太多，动物不多，停车场离门口很远，太累了，建议动物数量增加
茱萸湾,面积还可以，动物七七八八也有，但是种类并不多，就这个价吧，不过放养的廘挺有趣狮子老虎挺有活力，熊池的一只熊瘦的只剩骨头了
茱萸湾,.........
茱萸湾,哈哈哈哈哈哈哈哈哈
茱萸湾,环境不错，空气清新
茱萸湾,超级棒，携程真好
茱萸湾,........
茱萸湾,很好 适合亲子游
茱萸湾,带孩子去非常妎的，有很多动物，只是刚进门很好，越往后感觉乱糟糟的，还设了围挡，停车紧张，需要等
茱萸湾,好玩的是动物都是半开放的，可以亲近，不好玩的是动物太少了，好多笼子和场地都是空的。然后就是动物幼儿园太臭了，直接被熏吐了。大猩猩真的会拿东西砸人，要小心，总的来说性价比还可以
茱萸湾,需要换门票才能进去，不能凭身份证直接入园，内部不错，设计合理，卫生间很多，风景优美，动物也挺多
茱萸湾,非常好的体验
茱萸湾,不错挺方便。
茱萸湾,真的很不错哦
茱萸湾,适合带孩子
茱萸湾,………….
茱萸湾,还可以??
茱萸湾,不错挺方便
茱萸湾,动植物园，动物基本都不关在笼子里，属于半开放式的。种类不算少，但每种数量不多，给大家开开眼界。进园处的湖那边很多鸟，很美，一直往里走以植物居多，还有很多收费的游乐项目，比如cs，卡丁车等。
茱萸湾,适合居家旅行 情侣 公司聚会，景点环境非常好，空气也清晰！还有很多野生动物，这么近就能看到国宝，挺可爱的，我们此次是举行BBQ派对，建议尽量早点过去，10点后人会很多！
茱萸湾,五一期间人太多，配套管理跟不上，体验感一般
茱萸湾,茱萸湾是古运河从北面进入扬州市区的门户，隋炀帝三下扬州，清康熙、乾隆帝六次南巡都经过这里。唐代的茱萸湾 还是国对处往来的一个港口。唐诗描绘了这里的水色风光：“半逻鸢满树，新年人独还。落花逐流水，共到茱萸湾。”“有地唯栽竹，无家不养鹅。春风荡城郭，满耳是笙歌。”
茱萸湾,这里是孩子们的天堂，几乎都是家长带着孩子过来玩的，看看各种各样的动物，涨知识。公园里面植被茂密，空气清新，可以在草地上搭个帐篷野餐，是一个全家共同出游的好地方，不足之处就是里面餐食供应太匮乏，找不到能吃点正餐的地方。
茱萸湾,4.4早上7:40刚开门就到了，公园基本没人，绿树鲜花映入眼帘，环境干净，听着鸟鸣猿啼非常惬意，孔雀自由自在畅游园中，小松鼠树上树下自由自在，各种动物在干净花园的公园里舒适的生活。
茱萸湾,看到了大熊猫，正在拉粑粑??很多漂亮的天鹅，老虎狮子等等，孩子很喜欢，风景也优美，带孩子去真的不错！需要改善的是停车场，里面位置少不好停外面临时的坑坑洼洼，车很难开，希望改善！
茱萸湾,茱萸湾动物园的动物很可爱，就是品种不是很多，如果早上去差不多中午就能全部逛完，差不多半天时间，但是门票很便宜。所以性价比很高，平时带孩子去玩玩还是很不多的
茱萸湾,非常适合带孩子来游玩，风景也很美
茱萸湾,总体超赞，性价比高，有趣好玩，动物蛮多的，可以亲密接触，除了节假日人暴多外，还是蛮好的，很适合亲子。
茱萸湾,内置收费项目多，对于公园来讲失去意义
茱萸湾,马戏团门口宝宝玩的车乱收费，乱要价，小孩不能玩，大人带还要买两张票才能玩，啥道理，那你就不要开这个小车，外面哪里会收双人的钱？？？
茱萸湾,挺大的公园，里面还有动物园，环境不错的，大人小孩都有的玩，早点去还有停车场，停车场也挺大的，值得去玩，玩过以后吃扬州茶点，棒棒哒
茱萸湾,还不错，就是地方太大，老人孩子走不动。野营的人挺多的，搭个帐篷，带点吃的，一家三口出行的话，很有趣味，城里人难得亲近自然。
茱萸湾,大扬州不错的风景区，动物们也很健壮！同事们都说不错，下一次有机会带家人同去，期待着携程能享受更多的优惠！携程棒棒哒！哈哈！
茱萸湾,茱萸湾是我来扬州这么多年，一直都很喜欢的景点。老少皆宜！门票低廉，交通方便，服务贴心，下面简单说说吧！市区乘32路公交车终点站既是茱萸湾景区大门。园区门口有婴儿车租赁，很贴心。景区内景色秀美，花卉繁多，很多大树遮阴，更重要的是很多可爱小动物散养，有互动区域可亲密接触环尾胡猴，孔雀等。也有发型猛兽区观看，但我最爱金丝猴啦，能驻足很久。景区里有简餐，小吃售卖，免费热水供应，100个赞。
茱萸湾,来了好多次了，宝宝特别喜欢小动物什么的，每次来的时候都要准备水果喂小猴子，这次还带了胡萝卜来喂小羊小鹿，宝宝特别开心。刚开的两栖馆很不错，20块门票本来还有点犹豫，进去了才发现完全超值。小是小了点但是动物很全，海豹，鳄鱼，海龟，各种蟒蛇蜥蜴。小海豹离的很近很近，是海底世界看不见的，花10块钱就可以喂海豹，我趁机摸了下它的手手… 很满意哦，等天气好的时候还带宝宝来。
