景点,comments
个园,感觉这个园林比较小，一个小时就能逛完，住宅区是不能参观的，里面还是很好看的，就是人太多了，出来就可以逛东关街，很顺滑的一条参观线
个园,感慨古人住的真舒服，也感慨门票有点小贵
个园,环境和景色不错的。
个园,体验非常好
个园,体验非常好
个园,景区很奈斯，值得一游。
个园,园子很大很漂亮
个园,人太多了，体验感不好，基本人挤人。园子不大主要看石头，没有讲解的话还是不用去了，但在小吃街里，可以吃东西顺便去，没必要单独打卡。
个园,对于湖南的我，这个园林真的是够大，我特别喜欢这样的园林，美景
个园,哪个园林都很棒，已经来了4.5次了，根本看不腻
个园,风景不错？
个园,总体感觉值回票价。
个园,带孩子们来扬州，买的晚上7:30的门票，看了几个表演，感觉还可以。不过夏天的晚上蚊子比较多。下一次来扬州，应该会选择白天逛一下。
个园,非常大，园内景色宜人。
个园,在东关街上，非常热闹，周边一带的建筑都很有特色和历史渊源。
个园,整体感觉不错，早上去人很少，非常幽静，小家碧玉型的园子，适合慢慢欣赏。这里还曾经是渡江战役的指挥部。
个园,比拙政园好玩
个园,感觉一般吧！天气太热了！转了一圈！
个园,没啥玩意，不如瘦西湖
个园,网上购票很方便，不用换票刷身份证就能进，很好??
个园,好玩，好看，好赞
个园,天太热，又是暑假的周末，人暴多，没有好好欣赏。 门票太贵 周边环境很喜欢，虽然商业氛围浓，可是很热闹，周末就需要喧闹的街市逛逛
个园,很不错的南方园林
个园,好看，很大的一片，中心景点很好。
个园,很方便，服务及时
个园,个园作为中国四大名园之一名不虚传！ 是清代扬州盐商的宅邸，一座私家园林，以遍植青竹而名，四季假山，可以体验春夏秋冬四季风景，非常有特色。园中亭台楼阁各有千秋，值得在此细细赏游！
个园,环境很好，媳妇和朋友都很高兴??有花园，喝茶聊天，兴哉！！！下次有机会还会带家人和朋友出游！！！旅游淡季出门各种方便！！！
个园,环境很好，人也不多，很舒服
个园,非常大 也很美
个园,挺好玩的，看看景色，景点里面故居文化也不错，值得大家去玩玩。
个园,购票方便，出行满意。
个园,环境不错，游览一个多小时，南门出去就是东关街
个园,春季、晴天、微风，的时候，过去很漂亮，阳光倾泻，竹影错落，窸窸窣窣。
个园,园林式酒店很喜欢，我们住在后院会有一扇密码门，老板说这样可以保护客人的隐私，很棒????。单独的小院很安静很喜欢，设施齐全也很干净住的安心。矿泉水还有饮料不收费而且还是无限畅饮（免费），还有就是老板很贴心给我们发了路线视频????！
个园,好大面积，很多景观；暑期里游人太多，热闹得很，就是难为了拍照??里面还有个租赁古装拍照的小店，生意还不错，女朋友也打扮上，拍了若干，哈
个园,非常好的园林，值得一去。
个园,亭台楼阁，竹子兰花假山 都很美，园林景色宜人。
个园,个圆布局比较紧凑，春夏秋冬四个圆各具特色，值得一游，圆中可以喝茶，很惬意
个园,教科书般的中式园林，很美，四季的石头布景很厉害，还有好多品种的竹子，非常精致值得一去！以及，个园和何园是两种完全不同风格的园林，完全不用担心去了一个另一个无趣！
个园,非常值得去
个园,非常值得一去，主人匠心独具，设计风格非常巧妙。最好跟导游，会更加享受。春华秋实，冬去春来。每一个设计都是那么完美那么自然
个园,非常棒，值得推荐
个园,园子很漂亮 值得
个园,挺好的园林，结果遍地坐着写生的学生，有点闹心
个园,整个园林还是挺漂亮的，整个布局设计都很有亮点，这种园林需要慢慢的品，跟着听讲解，看起来才更有味道，逛下来一个半小时足够了。暑假的时候人还是挺多的，穿一身旗袍在这拍照应该很出片
个园,只有景色还算可以
个园,值得走走看看
个园,园中美景值得一看，园内有楼有亭，有水有石，绿植、兰花、盆景……应有尽有。园中山水多异彩，更多竹，近百种，四季之景都在园中。
个园,景观美丽。
个园,人多，东西贵
个园,好好好好好好
个园,还不错值得推荐
个园,景色挺美，兜一圈时间也不用很长，东门出口就是东关街
个园,临近学生假期，人太多了。失去游园兴趣。只兜了二十分钟就离开了
个园,还算不错吧
个园,配合讲解，孩子听的很尽兴
个园,江南园林大同小异，个园属于较好
个园,很好，很美
个园,好看好看，我家里人一起出去的，和苏州园林是不一样的感觉，每个景观都很精致好看。植物花草还有石头景观都很别致，有机会会再来的，推荐
个园,园林小巧精致
个园,个园、何园最后选了个园逛一下，边上就是东关街，园林门口附近各种品种的竹子挺有意思，其他一般般，觉得这个门票贵了一点，到此一游吧
个园,鱼和熊掌不可兼得啊，去的晚场，有表演，但是由于太黑，园林景观看不清，小姐姐小哥哥表演的不错。很有感觉。晚上也很凉爽，很舒适。
个园,拍了很多楹联，喜欢那些书法。公共卫生间太恶心了，那啥东西堆满了……游客们素质这么差么？园子是挺不错的，美女也很多，遇见四个日本妹子。坐在湖边接师兄的电话很惬意。
个园,挺好！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
个园,景色非常美
个园,园林假山，景色宜人，很好的体验。
个园,挺一般的。与何园是同类景点，但各方面都比较差，面积不大，布局也没啥特别，就都是假山。看过何园就不必去看个园了，而且个园那里环境很嘈杂。
个园,挺一般的。与何园是同类景点，但各方面都比较差，面积不大，布局也没啥特别，就都是假山。看过何园就不必去看个园了，而且个园那里环境很嘈杂。
个园,挺一般的。与何园是同类景点，但各方面都比较差，面积不大，布局也没啥特别，就都是假山。看过何园就不必去看个园了，而且个园那里环境很嘈杂。
个园,感觉超级好看。
个园,景色还是挺美的，如果不是因为天气炎热，体验感会更好些。园林应该都差不多，就是大小不同，每个园林都透露着它的历史气息。
个园,非常好的游玩体验
个园,非常好的游玩体验
个园,很棒nice 很值得去游玩
个园,环境好风景美
个园,值得一去，后悔没有穿古装去，拍照绝对好看，虽然可以租也不贵，主要太热了吃不消
个园,性价比不高
个园,景色优美。
个园,时间原因，个园何园只能去一个，最后选了个园，园子超大，满目绿竹，假山，亭台，仿佛穿越到了古代，里面景色太漂亮了，值得一逛！
个园,很不错，很好，推荐。
个园,扬州的个园，是一座独具风格的名园。它是清嘉庆、道光年间兴建起来的。园中遍植翠竹，品种繁多，叫“竹园”太直白，就用竹字的一半，半竹园来命名，又因竹叶形状很像一个“个”字，最终起了个雅名“个园”。 浏览出来就是关东街，逛吃逛吃很是惬意。 要表扬一下携程和个园，给孩子买票没看见儿童票就买了成人票，浏览完毕后，今天突然看见个园给退了差价，真是暖心。
个园,扬州的个园，是一座独具风格的名园。它是清嘉庆、道光年间兴建起来的。园中遍植翠竹，品种繁多，叫“竹园”太直白，就用竹字的一半，半竹园来命名，又因竹叶形状很像一个“个”字，最终起了个雅名“个园”。 浏览出来就是关东街，逛吃逛吃很是惬意。 要表扬一下携程和个园，给孩子买票没看见儿童票就买了成人票，浏览完毕后，今天突然看见个园给退了差价，真是暖心。
个园,非常好的一个景点，下次还会去的。
个园,个人还觉得何园更好一些，个园感觉乱糟糟，不如何园逛的明了。
个园,随买随用，价格优惠，园子不大但是景致别致，记得叫一个小姐姐讲解，游园乐趣在于观景听故事。
个园,景色宜人！
个园,景色宜人！
个园,真大户人家，园子太大了，不看地图能走迷路。四季假山区最美，比何园漂亮也更大气。那个什么安徽黄石做的假山貌似很贵重，居然还需要灌注银浆来增加重量防盗
